OBJECTID_1,OBJECTID,Codfavela,Nome,Cod_Comple,Complexo,Flag_Ativa,Data_Cadas,Data_saida,Data_Alter,Porte,UPP,ShapeSTArea,ShapeSTLength,Pop_SABREN,Dom_SABREN,Fonte,Bairro_,RP,RA,AP,Shape_ST_1,Shape_ST_2
839,840,803,Estrada do Soberbo (altura do nº 267),0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6739.55908203125,575.855121774102,20,6,IPP com base em IBGE - Censo Demográfico 2010,0,2.2,8,2,575.85512177,6739.55851745
840,841,804,Rua Rodrigo da Silva (altura do nº 910 - Caminho Santo André),0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,20936.2846679688,1104.27429201138,180,61,IPP com base em IBGE - Censo Demográfico 2010,0,2.2,8,2,1104.27429202,20936.2842736
841,842,373,Sítio do Pai João,2107,Tijuquinha,1,1992-03-31T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,70176.6108398438,2311.84776974617,2520,885,IBGE - Censo Demográfico 2010,0,4.2,24,4,2311.84776974,70176.61148
842,843,374,Tijuquinha,2107,Tijuquinha,1,1981-09-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,100044.090820312,1341.3785631129,5833,2059,IBGE - Censo Demográfico 2010,0,4.2,24,4,1341.37856311,100044.09036
843,844,65,Estrada do Tijuaçu,0,Isolada,1,1981-05-22T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,57409.58984375,1759.48141027431,1156,359,IBGE - Censo Demográfico 2010,0,2.2,8,2,1759.48141027,57409.591175
844,845,369,Floresta da Barra da Tijuca,0,Isolada,1,1988-08-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,155880.198242188,2208.51753905361,3434,1019,IBGE - Censo Demográfico 2010,0,4.2,24,4,2208.51753904,155880.196648
845,846,773,Sítio da Biquinha,0,Isolada,1,2002-12-13T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,23237.0703125,1118.17446964555,240,68,IBGE - Censo Demográfico 2010,0,2.2,8,2,1118.17446965,23237.0706037
846,847,396,Agrícola,2104,Agrícola,1,1986-04-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,59552.3779296875,1594.23042258484,505,159,IBGE - Censo Demográfico 2010,0,4.2,24,4,1594.23042258,59552.3773213
847,848,398,Furnas,2104,Agrícola,1,1986-02-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,20063.0478515625,999.371398628503,239,88,IBGE - Censo Demográfico 2010,0,4.2,24,4,999.37139863,20063.0484706
848,849,397,Fazenda,0,Isolada,1,1986-03-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,35715.5493164062,1643.86827300877,444,154,IBGE - Censo Demográfico 2010,0,4.2,24,4,1643.86827302,35715.5521449
849,850,68,Mata Machado,0,Isolada,1,1988-08-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,68989.7348632812,1608.24191035902,2248,680,IBGE - Censo Demográfico 2010,0,2.2,8,2,1608.24191036,68989.7326107
850,851,64,Doutor Catrambi,0,Isolada,1,1981-05-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,15461.1362304688,863.422296847971,195,61,IBGE - Censo Demográfico 2010,0,2.2,8,2,863.42229684,15461.1364222
851,852,1009,Rocha Miranda,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,7528.177734375,368.391643929201,75,26,IPP com base em IBGE - Censo Demográfico 2010,0,2.2,8,2,368.39164393,7528.17829813
852,853,75,Arrelia,2025,Andaraí,1,1981-05-04T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Andaraí,110475.491210938,2442.68549255059,1972,606,IBGE - Censo Demográfico 2010,0,2.2,9,2,2442.68549255,110475.49232
853,854,62,Borel,2021,Borel,1,1988-01-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Borel,332122.682617188,4615.15482430324,7547,2165,IBGE - Censo Demográfico 2010,0,2.2,8,2,4615.15482431,332122.687288
854,855,73,Morro do Bananal,0,Isolada,1,1981-06-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Borel,3229.3681640625,517.951971935718,307,75,IBGE - Censo Demográfico 2010,0,2.2,8,2,517.95197194,3229.36697424
855,856,185,Santa Terezinha,2044,Lins,1,1981-08-29T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Camarista Meier,159407.658691406,2556.96191971744,3051,754,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,2556.96191971,159407.656916
856,857,71,Morro da Formiga,0,Isolada,1,1982-04-19T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Formiga,199255.509765625,3959.88549341386,4312,1279,IBGE - Censo Demográfico 2010,0,2.2,8,2,3959.88549341,199255.507893
857,858,23,Cerro-Corá,2015,Guararapes,1,1981-06-26T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Cerro Corá,13369.3598632812,505.143446549158,708,200,IBGE - Censo Demográfico 2010,0,2.1,4,2,505.14344655,13369.3596022
858,859,24,Guararapes,2015,Guararapes,1,1981-02-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Cerro Corá,28038.9946289062,1011.30058300742,673,161,IBGE - Censo Demográfico 2010,0,2.1,4,2,1011.30058,28038.9925584
859,860,31,Vila Cândido,2015,Guararapes,1,1981-06-26T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Cerro Corá,27503.8286132812,859.81058048541,1422,418,IBGE - Censo Demográfico 2010,0,2.1,4,2,859.81058049,27503.8286518
860,861,985,Estrada Joaquim Mamede,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Turano,4361.09423828125,260.26607678218,158,65,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,23,1,260.26607679,4361.0938805
861,862,63,Coréia (RA - Tijuca),0,Isolada,1,1988-08-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Salgueiro,18692.3251953125,1135.88879173417,196,57,IBGE - Censo Demográfico 2010,0,2.2,8,2,1135.88879172,18692.3273219
862,863,786,Coroado (AMAPOLO),0,Isolada,1,2003-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Cerro Corá,14881.7646484375,584.105676803261,930,291,IBGE - Censo Demográfico 2010,0,1.1,23,1,584.1056768,14881.7654499
863,864,355,Júlio Otoni,0,Isolada,1,1981-03-31T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Cerro Corá,19743.921875,674.248397040986,758,231,IBGE - Censo Demográfico 2010,0,1.1,23,1,674.24839704,19743.9222046
864,865,22,Vila Santa Alexandrina,2008,Vila Santa Alexandrina,1,1981-12-16T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Turano,18987.2172851562,841.899009195898,530,149,IBGE - Censo Demográfico 2010,0,1.1,3,1,841.8990092,18987.2184397
865,866,17,Paula Ramos,2008,Vila Santa Alexandrina,1,1981-12-09T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Turano,5829.537109375,422.482300134036,273,79,IBGE - Censo Demográfico 2010,0,1.1,3,1,422.48230014,5829.53718461
866,867,16,Parque Rebouças,2008,Vila Santa Alexandrina,1,1981-06-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Turano,2084.1298828125,191.307960065758,137,40,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,3,1,191.30796007,2084.13009681
867,868,855,Anastácia,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1942.73046875,176.461874292601,108,38,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,2,1,176.46187429,1942.73061585
868,869,625,A.M. e Amigos de Santa Tereza,2014,Vila Paraíso,1,1995-05-29T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,4317.48779296875,283.40253709259,157,57,IBGE - Censo Demográfico 2010,0,1.1,23,1,283.40253709,4317.48822258
869,870,353,Baronesa,2014,Vila Paraíso,1,1981-12-16T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,3812.49609375,282.147034210762,172,57,IBGE - Censo Demográfico 2010,0,1.1,23,1,282.14703421,3812.49574092
870,871,626,Vila Paraíso,2014,Vila Paraíso,1,1995-05-29T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,7367.4541015625,396.170974730527,30,10,IBGE - Censo Demográfico 2010,0,1.1,23,1,396.17097473,7367.45394162
871,872,1094,Rua José Eugênio,0,Isolada,1,2011-02-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2070.35498046875,203.728940833717,128,53,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,7,1,203.72894083,2070.35500574
872,873,771,Vila da Amizade,0,Isolada,1,2003-01-21T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,8192.171875,423.167405590318,116,37,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,423.16740559,8192.17110541
873,874,208,"Rua Joaquim Martins, nº 378-Fundos",0,Isolada,1,1981-08-19T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1204.14208984375,167.749022866092,44,15,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,167.74902287,1204.14177768
874,875,221,Rua Engenheiro Clóvis nº 304,0,Isolada,1,1981-08-17T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2598.34521484375,319.990933725937,107,35,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,319.99093372,2598.34524712
875,876,169,"Cardoso de Mesquita, nº 28",0,Isolada,1,1981-08-17T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,5579.89697265625,343.137895603281,127,45,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,343.1378956,5579.89727419
876,877,187,Serra do Padilha,0,Isolada,1,1981-08-18T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6084.09716796875,466.655414599138,256,76,IBGE - Censo Demográfico 2010,0,3.2,13,3,466.6554146,6084.09581499
877,878,166,Beco do Vitorino,2045,Morro do Pau Ferro,1,1981-08-17T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2494.27587890625,231.274988702635,76,21,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,231.2749887,2494.27554934
878,879,188,Travessa Bernardo,2045,Morro do Pau Ferro,1,1981-08-17T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,4982.2939453125,350.530328068133,252,71,IBGE - Censo Demográfico 2010,0,3.2,13,3,350.53032807,4982.29434683
879,880,772,Morro do Pau Ferro,2045,Morro do Pau Ferro,1,2003-01-21T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,10136.6616210938,799.040306218552,165,46,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,799.04030622,10136.6633545
880,881,186,Santos Titara,0,Isolada,1,1981-08-05T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1283.51025390625,149.172266420091,134,52,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,149.17226642,1283.51030209
881,882,1084,"Rua Venâncio Ribeiro, nº 475",0,Isolada,1,2011-02-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2123.572265625,202.11214207613,176,61,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,202.11214208,2123.57151802
882,883,770,Outeiro (RA - Méier),0,Isolada,1,2003-01-17T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Camarista Méier,16044.8076171875,903.715019115111,573,171,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,903.71501912,16044.8079613
883,884,172,Joaquim Méier,0,Isolada,1,1981-08-05T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,4739.49951171875,341.584167115848,265,76,IBGE - Censo Demográfico 2010,0,3.2,13,3,341.58416712,4739.49845903
884,885,1048,"Rua Jaú, nº 25",0,Isolada,1,2009-03-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2943.80419921875,273.695858904234,229,83,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,273.6958589,2943.8031778
885,886,137,Céu Azul,2041,Dois de Maio,1,1981-06-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,18998.4892578125,620.089920399006,1210,338,IBGE - Censo Demográfico 2010,0,3.2,13,3,620.0899204,18998.4894431
886,887,1057,Vila Padre Angelo,2041,Dois de Maio,1,2009-03-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1630.62353515625,249.703081964336,80,23,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,249.70308197,1630.6239839
887,888,1050,Vila Angela,2041,Dois de Maio,1,2009-03-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,3003.14208984375,577.514893003067,186,53,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,577.51489301,3003.1405646
888,889,140,Dois de Maio,2041,Dois de Maio,1,1981-06-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Jacarezinho,45373.3227539062,1745.151029149,3240,870,IBGE - Censo Demográfico 2010,0,3.2,13,3,1745.15102915,45373.3207201
889,890,182,Pretos Forros,2040,Bairro Ouro Preto,1,1981-08-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Camarista Meier,35204.36328125,983.241096707607,416,104,IBGE - Censo Demográfico 2010,0,3.2,13,3,983.24109672,35204.3643273
890,891,183,"Rua Camarista Meier, nº 914",2040,Bairro Ouro Preto,1,1981-08-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Camarista Meier,5393.57080078125,361.080521545135,256,79,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,361.08052155,5393.57021022
891,892,180,Morro Nossa Senhora da Guia,2044,Lins,1,1981-08-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Camarista Meier,43633.0688476562,1504.06316182089,1698,389,IBGE - Censo Demográfico 2010,0,3.2,13,3,1504.06316181,43633.0705907
892,893,165,Barro Vermelho,2044,Lins,1,1981-08-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,18520.0131835938,595.957244164229,826,230,IBGE - Censo Demográfico 2010,0,3.2,13,3,595.95724417,18520.0121538
893,894,189,Vila Cabuçu,2044,Lins,1,1981-08-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,19684.9946289062,722.951755842696,503,131,IBGE - Censo Demográfico 2010,0,3.2,13,3,722.95175584,19684.9957369
894,895,164,Barro Preto,2044,Lins,1,1981-08-21T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,26931.8100585938,793.706084478963,499,161,IBGE - Censo Demográfico 2010,0,3.2,13,3,793.70608448,26931.8093521
895,896,163,Bairro Ouro Preto,2040,Bairro Ouro Preto,1,1981-10-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Camarista Meier,184329.961914062,4846.92691447951,3292,945,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,4846.92691447,184329.963526
896,897,178,Morro do Céu,2040,Bairro Ouro Preto,1,1981-08-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Camarista Meier,55836.5874023438,1962.14121657576,914,294,IBGE - Censo Demográfico 2010,0,3.2,13,3,1962.14121658,55836.5869766
897,898,174,Morro da Cachoeira Grande,2044,Lins,1,1981-08-18T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,58260.572265625,1008.19685941571,1502,417,IBGE - Censo Demográfico 2010,0,3.2,13,3,1008.19685941,58260.5728473
898,899,168,Cachoeirinha,2044,Lins,1,1981-08-18T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Lins,52679.1689453125,1402.52222933302,1969,552,IBGE - Censo Demográfico 2010,0,3.2,13,3,1402.52222934,52679.1641343
899,900,177,Morro do Amor,2044,Lins,1,1981-08-19T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,61643.3041992188,2049.63087740789,1320,367,IBGE - Censo Demográfico 2010,0,3.2,13,3,2049.63087741,61643.3058371
900,901,171,Dona Francisca,2044,Lins,1,1981-08-19T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,84504.3305664062,1579.16270722772,951,267,IBGE - Censo Demográfico 2010,0,3.2,13,3,1579.16270722,84504.3286725
901,902,173,Morro da Bacia,2044,Lins,1,1981-08-18T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Lins,12622.6254882812,517.217090831394,338,93,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,517.21709083,12622.6261614
902,903,179,Morro do Encontro,2044,Lins,1,1981-08-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Lins,65897.5815429688,1673.27717850701,1508,440,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,1673.2771785,65897.5800696
903,904,1073,"Rua Valentim da Fonseca, nº 57",0,Isolada,1,2009-05-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,São João,872.30078125,159.978442058321,41,13,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,159.97844206,872.30089887
904,905,1074,"Rua São Paulo, nº 114",0,Isolada,1,2009-05-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,São João,1547.1201171875,300.676188489949,28,8,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,300.67618849,1547.12098488
905,906,181,Morro do Queto,2047,Morro São João,1,1981-08-05T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,São João,35002.1850585938,1183.97170624151,1242,311,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,1183.97170623,35002.1854633
906,907,175,Morro da Matriz,2047,Morro São João,1,1981-08-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,São João,38150.0693359375,1134.75878396662,1979,524,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,1134.75878397,38150.0702464
907,908,176,Morro São João,2047,Morro São João,1,1981-05-06T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,São João,108001.159179688,3388.7630680182,3745,1096,IBGE - Censo Demográfico 2010,0,3.2,13,3,3388.763068,108001.15796
908,909,1096,"Rua Silva Teles, nº 110",0,Isolada,1,2011-02-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,3254.033203125,290.623544078743,378,119,IPP com base em IBGE - Censo Demográfico 2010,0,2.2,9,2,290.62354408,3254.03462548
909,910,1008,Beco da Coruja,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,5731.0771484375,452.462345897745,193,60,IBGE - Censo Demográfico 2010,0,2.2,8,2,452.4623459,5731.07625448
910,911,19,Santa Alexandrina,2008,Vila Santa Alexandrina,1,1981-12-16T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Turano,15882.548828125,692.144495287557,549,158,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,3,1,692.14449529,15882.5485141
911,912,357,Morro dos Prazeres,2012,Morro dos Prazeres,1,1981-12-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Prazeres / Escondidinho,49136.7260742188,1409.74418834326,2136,622,IBGE - Censo Demográfico 2010,0,1.1,23,1,1409.74418835,49136.7248926
912,913,14,Morro do Escondidinho,2012,Morro dos Prazeres,1,1981-01-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Prazeres / Escondidinho,26276.3344726562,824.224460157577,1758,587,IBGE - Censo Demográfico 2010,0,1.1,23,1,824.22446016,26276.3339646
913,914,33,Vila Pereira da Silva,0,Isolada,1,1981-05-29T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,47840.0620117188,1304.13020300284,1244,366,IBGE - Censo Demográfico 2010,0,2.1,4,2,1304.1302,47840.0615603
914,915,986,Vila Santa Bárbara,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Fallet / Fogueteiro - Coroa,3045.77978515625,244.227470681942,168,41,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,23,1,244.22747068,3045.77886323
915,916,2,Moreira Pinto,0,Isolada,1,1981-03-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Providência,8719.212890625,486.555267708734,326,104,IBGE - Censo Demográfico 2010,0,1.1,1,1,486.55526771,8719.21168977
916,917,1053,São Diogo,0,Isolada,1,2009-03-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Providência,4765.1220703125,377.779051782512,209,64,IBGE - Censo Demográfico 2010,0,1.1,1,1,377.77905178,4765.12277282
917,918,7,Pedra Lisa,2003,Providência,1,1981-02-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Providência,18771.5493164062,669.319249036912,260,60,IBGE - Censo Demográfico 2010,0,1.1,1,1,669.31924903,18771.5486538
918,919,3,Morro da Providência,2003,Providência,1,1981-02-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Providência,101253.806640625,2964.08487837761,4094,1237,IBGE - Censo Demográfico 2010,0,1.1,1,1,2964.08487838,101253.80719
919,920,579,A.M. e Amigos do Vale,2013,Unidos de Santa Tereza,1,1995-06-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Fallet / Fogueteiro - Coroa,17762.1162109375,786.901723598934,161,45,IBGE - Censo Demográfico 2010,0,1.1,23,1,786.9017236,17762.1155951
920,921,358,Ocidental Fallet,0,Isolada,1,1981-11-04T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Fallet / Fogueteiro - Coroa,46162.0170898438,1404.5119740129,749,248,IBGE - Censo Demográfico 2010,0,1.1,23,1,1404.51197402,46162.0182322
921,922,356,Morro da Coroa,0,Isolada,1,1981-12-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Fallet / Fogueteiro - Coroa,81893.0224609375,1589.53739466333,4069,1323,IBGE - Censo Demográfico 2010,0,1.1,23,1,1589.53739466,81893.0206917
922,923,624,Vila Elza,2007,Vila Anchieta,1,1995-06-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Prazeres / Escondidinho,13824.046875,774.067218572778,317,93,IBGE - Censo Demográfico 2010,0,1.1,23,1,774.06721857,13824.0460717
923,924,787,Rua Projetada A - Rio Comprido,2007,Vila Anchieta,1,2003-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Prazeres / Escondidinho,7517.9267578125,434.613910823031,521,190,IPP com base em IBGE - Censo Demográfico 2010,0,1.1,3,1,434.61391083,7517.92778347
924,925,21,Vila Anchieta,2007,Vila Anchieta,1,1981-08-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Prazeres / Escondidinho,35428.2651367188,994.273384539149,854,273,IBGE - Censo Demográfico 2010,0,1.1,3,1,994.27338453,35428.264702
925,926,360,Unidos de Santa Tereza,2013,Unidos de Santa Tereza,1,1981-07-09T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Fallet / Fogueteiro - Coroa,108115.868652344,3569.18917181337,3768,1203,IBGE - Censo Demográfico 2010,0,1.1,3,1,3569.18917182,108115.873586
926,927,15,Morro Santos Rodrigues,2004,Catumbi,1,1982-02-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,São Carlos,47023.837890625,1679.75370498946,1006,307,IBGE - Censo Demográfico 2010,0,1.1,3,1,1679.753705,47023.8339746
